replay,user,group,puzzle,globalAttemptId,attemptId,contextFeatures,attemptFeatures
Object Limits~3,947329e4045fb60fd62c6ee739583545,e6af7d42084352a39449e6d0a09b18cd,Object Limits,7,"{'#Attempt': 3, '#GlobalAttempt': 7, 'ActiveTime': 705.010573, 'InactiveTime': 185.850131, 'CompletedLevels': 2}","{'ActiveTime': 22.356644000000003, 'InactiveTime': 0, 'InteractionEvents': 7, 'CreateShape': 1, 'UsedFigures': {'cube': 1, 'pyramid': 0, 'ramp': 0, 'cylinder': 0, 'cone': 0, 'sphere': 0}, 'RotateShape': 0, 'MoveShape': 0, 'ScaleShape': 4, 'DeleteFigure': 0, 'RotateView': 0, 'Snapshots': 0, 'TimeStampSnapshots': [], 'CheckSolution': 2, 'Completed': False}"
Object Limits~4,947329e4045fb60fd62c6ee739583545,e6af7d42084352a39449e6d0a09b18cd,Object Limits,8,"{'#Attempt': 4, '#GlobalAttempt': 8, 'ActiveTime': 721.653907, 'InactiveTime': 235.287238, 'CompletedLevels': 2}","{'ActiveTime': 16.643334, 'InactiveTime': 49.437107, 'InteractionEvents': 5, 'CreateShape': 1, 'UsedFigures': {'cube': 1, 'pyramid': 0, 'ramp': 0, 'cylinder': 0, 'cone': 0, 'sphere': 0}, 'RotateShape': 0, 'MoveShape': 1, 'ScaleShape': 1, 'DeleteFigure': 0, 'RotateView': 1, 'Snapshots': 1, 'TimeStampSnapshots': [59.48], 'CheckSolution': 0, 'Completed': False}"
Object Limits~5,947329e4045fb60fd62c6ee739583545,e6af7d42084352a39449e6d0a09b18cd,Object Limits,11,"{'#Attempt': 5, '#GlobalAttempt': 11, 'ActiveTime': 755.836302, 'InactiveTime': 235.287238, 'CompletedLevels': 2}","{'ActiveTime': 29.080108000000003, 'InactiveTime': 0, 'InteractionEvents': 6, 'CreateShape': 1, 'UsedFigures': {'cube': 1, 'pyramid': 0, 'ramp': 0, 'cylinder': 0, 'cone': 0, 'sphere': 0}, 'RotateShape': 0, 'MoveShape': 0, 'ScaleShape': 1, 'DeleteFigure': 0, 'RotateView': 2, 'Snapshots': 1, 'TimeStampSnapshots': [25.22], 'CheckSolution': 1, 'Completed': False}"
Sugar Cones~1,947329e4045fb60fd62c6ee739583545,e6af7d42084352a39449e6d0a09b18cd,Sugar Cones,13,"{'#Attempt': 1, '#GlobalAttempt': 13, 'ActiveTime': 882.894512, 'InactiveTime': 235.287238, 'CompletedLevels': 4}","{'ActiveTime': 58.83349699999999, 'InactiveTime': 0, 'InteractionEvents': 8, 'CreateShape': 2, 'UsedFigures': {'cube': 0, 'pyramid': 0, 'ramp': 0, 'cylinder': 0, 'cone': 2, 'sphere': 0}, 'RotateShape': 4, 'MoveShape': 1, 'ScaleShape': 0, 'DeleteFigure': 0, 'RotateView': 0, 'Snapshots': 0, 'TimeStampSnapshots': [], 'CheckSolution': 1, 'Completed': True}"
Tall and Small~1,947329e4045fb60fd62c6ee739583545,e6af7d42084352a39449e6d0a09b18cd,Tall and Small,15,"{'#Attempt': 1, '#GlobalAttempt': 15, 'ActiveTime': 1290.692586, 'InactiveTime': 235.287238, 'CompletedLevels': 4}","{'ActiveTime': 128.208733, 'InactiveTime': 0, 'InteractionEvents': 34, 'CreateShape': 2, 'UsedFigures': {'cube': 1, 'pyramid': 0, 'ramp': 0, 'cylinder': 0, 'cone': 0, 'sphere': 1}, 'RotateShape': 0, 'MoveShape': 11, 'ScaleShape': 6, 'DeleteFigure': 0, 'RotateView': 12, 'Snapshots': 0, 'TimeStampSnapshots': [], 'CheckSolution': 3, 'Completed': False}"
Bear Market~1,947329e4045fb60fd62c6ee739583545,e6af7d42084352a39449e6d0a09b18cd,Bear Market,27,"{'#Attempt': 1, '#GlobalAttempt': 27, 'ActiveTime': 1758.6382999999996, 'InactiveTime': 235.287238, 'CompletedLevels': 14}","{'ActiveTime': 69.344824, 'InactiveTime': 0, 'InteractionEvents': 28, 'CreateShape': 6, 'UsedFigures': {'cube': 0, 'pyramid': 0, 'ramp': 0, 'cylinder': 0, 'cone': 0, 'sphere': 6}, 'RotateShape': 0, 'MoveShape': 14, 'ScaleShape': 1, 'DeleteFigure': 0, 'RotateView': 6, 'Snapshots': 0, 'TimeStampSnapshots': [], 'CheckSolution': 1, 'Completed': False}"
Orange Dance~1,947329e4045fb60fd62c6ee739583545,e6af7d42084352a39449e6d0a09b18cd,Orange Dance,28,"{'#Attempt': 1, '#GlobalAttempt': 28, 'ActiveTime': 1761.4168589999997, 'InactiveTime': 235.287238, 'CompletedLevels': 14}","{'ActiveTime': 2.778559, 'InactiveTime': 0, 'InteractionEvents': 0, 'CreateShape': 0, 'UsedFigures': {'cube': 0, 'pyramid': 0, 'ramp': 0, 'cylinder': 0, 'cone': 0, 'sphere': 0}, 'RotateShape': 0, 'MoveShape': 0, 'ScaleShape': 0, 'DeleteFigure': 0, 'RotateView': 0, 'Snapshots': 0, 'TimeStampSnapshots': [], 'CheckSolution': 0, 'Completed': False}"
Unnecessary~1,a0734c7ec07d25795ad022c40f9e6ad8,e6af7d42084352a39449e6d0a09b18cd,Unnecessary,1,"{'#Attempt': 1, '#GlobalAttempt': 1, 'ActiveTime': 240.00522399999994, 'InactiveTime': 0, 'CompletedLevels': 0}","{'ActiveTime': 240.00522399999994, 'InactiveTime': 0, 'InteractionEvents': 85, 'CreateShape': 67, 'UsedFigures': {'cube': 67, 'pyramid': 0, 'ramp': 0, 'cylinder': 0, 'cone': 0, 'sphere': 0}, 'RotateShape': 0, 'MoveShape': 0, 'ScaleShape': 0, 'DeleteFigure': 3, 'RotateView': 6, 'Snapshots': 0, 'TimeStampSnapshots': [], 'CheckSolution': 0, 'Completed': False}"
2. Separated Boxes~1,665004d343e4f13c0714a7d0e54d78de,e6af7d42084352a39449e6d0a09b18cd,2. Separated Boxes,3,"{'#Attempt': 1, '#GlobalAttempt': 3, 'ActiveTime': 326.24361799999997, 'InactiveTime': 327.325018, 'CompletedLevels': 2}","{'ActiveTime': 52.85003600000001, 'InactiveTime': 152.713551, 'InteractionEvents': 15, 'CreateShape': 2, 'UsedFigures': {'cube': 2, 'pyramid': 0, 'ramp': 0, 'cylinder': 0, 'cone': 0, 'sphere': 0}, 'RotateShape': 0, 'MoveShape': 9, 'ScaleShape': 0, 'DeleteFigure': 0, 'RotateView': 0, 'Snapshots': 0, 'TimeStampSnapshots': [], 'CheckSolution': 4, 'Completed': True}"
6. Stretch a Ramp~1,665004d343e4f13c0714a7d0e54d78de,e6af7d42084352a39449e6d0a09b18cd,6. Stretch a Ramp,7,"{'#Attempt': 1, '#GlobalAttempt': 7, 'ActiveTime': 608.6751879999999, 'InactiveTime': 1855.634891, 'CompletedLevels': 3}","{'ActiveTime': 61.274839, 'InactiveTime': 0, 'InteractionEvents': 15, 'CreateShape': 2, 'UsedFigures': {'cube': 0, 'pyramid': 0, 'ramp': 2, 'cylinder': 0, 'cone': 0, 'sphere': 0}, 'RotateShape': 0, 'MoveShape': 4, 'ScaleShape': 4, 'DeleteFigure': 0, 'RotateView': 4, 'Snapshots': 0, 'TimeStampSnapshots': [], 'CheckSolution': 1, 'Completed': True}"
3. Rotate a Pyramid~1,665004d343e4f13c0714a7d0e54d78de,e6af7d42084352a39449e6d0a09b18cd,3. Rotate a Pyramid,4,"{'#Attempt': 1, '#GlobalAttempt': 4, 'ActiveTime': 389.95248999999995, 'InactiveTime': 858.9577879999999, 'CompletedLevels': 2}","{'ActiveTime': 63.708872, 'InactiveTime': 531.6327699999999, 'InteractionEvents': 21, 'CreateShape': 2, 'UsedFigures': {'cube': 0, 'pyramid': 2, 'ramp': 0, 'cylinder': 0, 'cone': 0, 'sphere': 0}, 'RotateShape': 17, 'MoveShape': 0, 'ScaleShape': 0, 'DeleteFigure': 0, 'RotateView': 0, 'Snapshots': 0, 'TimeStampSnapshots': [], 'CheckSolution': 2, 'Completed': False}"
3. Rotate a Pyramid~2,665004d343e4f13c0714a7d0e54d78de,e6af7d42084352a39449e6d0a09b18cd,3. Rotate a Pyramid,8,"{'#Attempt': 2, '#GlobalAttempt': 8, 'ActiveTime': 610.9011129999999, 'InactiveTime': 1855.634891, 'CompletedLevels': 3}","{'ActiveTime': 2.225925, 'InactiveTime': 0, 'InteractionEvents': 0, 'CreateShape': 0, 'UsedFigures': {'cube': 0, 'pyramid': 0, 'ramp': 0, 'cylinder': 0, 'cone': 0, 'sphere': 0}, 'RotateShape': 0, 'MoveShape': 0, 'ScaleShape': 0, 'DeleteFigure': 0, 'RotateView': 0, 'Snapshots': 0, 'TimeStampSnapshots': [], 'CheckSolution': 0, 'Completed': False}"
8. Combine 2 Ramps~1,665004d343e4f13c0714a7d0e54d78de,e6af7d42084352a39449e6d0a09b18cd,8. Combine 2 Ramps,5,"{'#Attempt': 1, '#GlobalAttempt': 5, 'ActiveTime': 546.1278919999999, 'InactiveTime': 1855.634891, 'CompletedLevels': 2}","{'ActiveTime': 156.17540199999993, 'InactiveTime': 996.677103, 'InteractionEvents': 65, 'CreateShape': 2, 'UsedFigures': {'cube': 0, 'pyramid': 0, 'ramp': 2, 'cylinder': 0, 'cone': 0, 'sphere': 0}, 'RotateShape': 12, 'MoveShape': 26, 'ScaleShape': 0, 'DeleteFigure': 0, 'RotateView': 7, 'Snapshots': 0, 'TimeStampSnapshots': [], 'CheckSolution': 0, 'Completed': False}"
Bear Market~1,665004d343e4f13c0714a7d0e54d78de,e6af7d42084352a39449e6d0a09b18cd,Bear Market,1,"{'#Attempt': 1, '#GlobalAttempt': 1, 'ActiveTime': 29.961778999999993, 'InactiveTime': 0, 'CompletedLevels': 0}","{'ActiveTime': 29.961778999999993, 'InactiveTime': 0, 'InteractionEvents': 1, 'CreateShape': 0, 'UsedFigures': {'cube': 0, 'pyramid': 0, 'ramp': 0, 'cylinder': 0, 'cone': 0, 'sphere': 0}, 'RotateShape': 0, 'MoveShape': 0, 'ScaleShape': 0, 'DeleteFigure': 0, 'RotateView': 0, 'Snapshots': 0, 'TimeStampSnapshots': [], 'CheckSolution': 0, 'Completed': False}"
4. Match Silhouettes~1,665004d343e4f13c0714a7d0e54d78de,e6af7d42084352a39449e6d0a09b18cd,4. Match Silhouettes,9,"{'#Attempt': 1, '#GlobalAttempt': 9, 'ActiveTime': 673.3590989999999, 'InactiveTime': 1855.634891, 'CompletedLevels': 3}","{'ActiveTime': 62.457986, 'InactiveTime': 0, 'InteractionEvents': 27, 'CreateShape': 2, 'UsedFigures': {'cube': 1, 'pyramid': 1, 'ramp': 0, 'cylinder': 0, 'cone': 0, 'sphere': 0}, 'RotateShape': 0, 'MoveShape': 9, 'ScaleShape': 0, 'DeleteFigure': 0, 'RotateView': 13, 'Snapshots': 1, 'TimeStampSnapshots': [44.63], 'CheckSolution': 2, 'Completed': False}"
1. One Box~1,665004d343e4f13c0714a7d0e54d78de,e6af7d42084352a39449e6d0a09b18cd,1. One Box,2,"{'#Attempt': 1, '#GlobalAttempt': 2, 'ActiveTime': 273.393582, 'InactiveTime': 174.611467, 'CompletedLevels': 1}","{'ActiveTime': 243.43180299999997, 'InactiveTime': 174.611467, 'InteractionEvents': 80, 'CreateShape': 3, 'UsedFigures': {'cube': 3, 'pyramid': 0, 'ramp': 0, 'cylinder': 0, 'cone': 0, 'sphere': 0}, 'RotateShape': 0, 'MoveShape': 74, 'ScaleShape': 0, 'DeleteFigure': 2, 'RotateView': 0, 'Snapshots': 0, 'TimeStampSnapshots': [], 'CheckSolution': 1, 'Completed': True}"
5. Removing Objects~1,665004d343e4f13c0714a7d0e54d78de,e6af7d42084352a39449e6d0a09b18cd,5. Removing Objects,6,"{'#Attempt': 1, '#GlobalAttempt': 6, 'ActiveTime': 547.4003489999999, 'InactiveTime': 1855.634891, 'CompletedLevels': 2}","{'ActiveTime': 1.272457, 'InactiveTime': 0, 'InteractionEvents': 0, 'CreateShape': 0, 'UsedFigures': {'cube': 0, 'pyramid': 0, 'ramp': 0, 'cylinder': 0, 'cone': 0, 'sphere': 0}, 'RotateShape': 0, 'MoveShape': 0, 'ScaleShape': 0, 'DeleteFigure': 0, 'RotateView': 0, 'Snapshots': 0, 'TimeStampSnapshots': [], 'CheckSolution': 0, 'Completed': False}"
Bull Market~1,d4fa4c2c02058f0323918427c09248bf,e6af7d42084352a39449e6d0a09b18cd,Bull Market,8,"{'#Attempt': 1, '#GlobalAttempt': 8, 'ActiveTime': 2279.732572, 'InactiveTime': 721.825202, 'CompletedLevels': 5}","{'ActiveTime': 181.7333279999999, 'InactiveTime': 341.820741, 'InteractionEvents': 76, 'CreateShape': 4, 'UsedFigures': {'cube': 0, 'pyramid': 0, 'ramp': 0, 'cylinder': 0, 'cone': 3, 'sphere': 1}, 'RotateShape': 6, 'MoveShape': 38, 'ScaleShape': 1, 'DeleteFigure': 1, 'RotateView': 20, 'Snapshots': 6, 'TimeStampSnapshots': [74.6, 94.33, 119.5, 124.27, 254.8, 523.55], 'CheckSolution': 0, 'Completed': False}"
More Than Meets Your Eye~1,d4fa4c2c02058f0323918427c09248bf,e6af7d42084352a39449e6d0a09b18cd,More Than Meets Your Eye,4,"{'#Attempt': 1, '#GlobalAttempt': 4, 'ActiveTime': 1459.3496690000002, 'InactiveTime': 165.01946900000002, 'CompletedLevels': 3}","{'ActiveTime': 667.4462890000002, 'InactiveTime': 35.912003, 'InteractionEvents': 206, 'CreateShape': 17, 'UsedFigures': {'cube': 10, 'pyramid': 0, 'ramp': 7, 'cylinder': 0, 'cone': 0, 'sphere': 0}, 'RotateShape': 46, 'MoveShape': 74, 'ScaleShape': 10, 'DeleteFigure': 10, 'RotateView': 41, 'Snapshots': 6, 'TimeStampSnapshots': [164.74, 247.91, 270.45, 649.74, 691.53, 696.5], 'CheckSolution': 2, 'Completed': True}"
Zzz~1,d4fa4c2c02058f0323918427c09248bf,e6af7d42084352a39449e6d0a09b18cd,Zzz,7,"{'#Attempt': 1, '#GlobalAttempt': 7, 'ActiveTime': 2097.999244, 'InactiveTime': 380.004461, 'CompletedLevels': 5}","{'ActiveTime': 165.20689399999998, 'InactiveTime': 30.050548, 'InteractionEvents': 71, 'CreateShape': 4, 'UsedFigures': {'cube': 0, 'pyramid': 0, 'ramp': 0, 'cylinder': 2, 'cone': 2, 'sphere': 0}, 'RotateShape': 8, 'MoveShape': 32, 'ScaleShape': 2, 'DeleteFigure': 0, 'RotateView': 20, 'Snapshots': 1, 'TimeStampSnapshots': [77.33], 'CheckSolution': 4, 'Completed': True}"
Unnecessary~1,d4fa4c2c02058f0323918427c09248bf,e6af7d42084352a39449e6d0a09b18cd,Unnecessary,6,"{'#Attempt': 1, '#GlobalAttempt': 6, 'ActiveTime': 1932.7923500000002, 'InactiveTime': 349.953913, 'CompletedLevels': 4}","{'ActiveTime': 128.32540000000003, 'InactiveTime': 130.673027, 'InteractionEvents': 48, 'CreateShape': 6, 'UsedFigures': {'cube': 1, 'pyramid': 1, 'ramp': 0, 'cylinder': 1, 'cone': 1, 'sphere': 2}, 'RotateShape': 0, 'MoveShape': 17, 'ScaleShape': 0, 'DeleteFigure': 3, 'RotateView': 14, 'Snapshots': 6, 'TimeStampSnapshots': [56.15, 60.67, 77.93, 131.7, 250.61, 256.06], 'CheckSolution': 2, 'Completed': True}"
Ramp Up and Can It~1,d4fa4c2c02058f0323918427c09248bf,e6af7d42084352a39449e6d0a09b18cd,Ramp Up and Can It,3,"{'#Attempt': 1, '#GlobalAttempt': 3, 'ActiveTime': 791.90338, 'InactiveTime': 129.10746600000002, 'CompletedLevels': 2}","{'ActiveTime': 263.746954, 'InactiveTime': 38.26461, 'InteractionEvents': 53, 'CreateShape': 8, 'UsedFigures': {'cube': 2, 'pyramid': 1, 'ramp': 4, 'cylinder': 1, 'cone': 0, 'sphere': 0}, 'RotateShape': 0, 'MoveShape': 6, 'ScaleShape': 0, 'DeleteFigure': 5, 'RotateView': 15, 'Snapshots': 11, 'TimeStampSnapshots': [53.57, 58.16, 167.26, 181.08, 189.0, 204.42, 206.9, 220.25, 233.53, 269.33, 277.21], 'CheckSolution': 6, 'Completed': True}"
Tall and Small~1,d4fa4c2c02058f0323918427c09248bf,e6af7d42084352a39449e6d0a09b18cd,Tall and Small,2,"{'#Attempt': 1, '#GlobalAttempt': 2, 'ActiveTime': 528.156426, 'InactiveTime': 90.84285600000001, 'CompletedLevels': 1}","{'ActiveTime': 527.139418, 'InactiveTime': 90.84285600000001, 'InteractionEvents': 163, 'CreateShape': 3, 'UsedFigures': {'cube': 2, 'pyramid': 0, 'ramp': 0, 'cylinder': 0, 'cone': 0, 'sphere': 1}, 'RotateShape': 0, 'MoveShape': 48, 'ScaleShape': 14, 'DeleteFigure': 0, 'RotateView': 71, 'Snapshots': 18, 'TimeStampSnapshots': [117.18, 161.62, 174.1, 181.12, 204.18, 207.6, 329.73, 340.73, 376.55, 442.36, 444.43, 449.39, 455.24, 546.35, 553.22, 574.06, 577.98, 586.08], 'CheckSolution': 9, 'Completed': True}"
Sugar Cones~1,d4fa4c2c02058f0323918427c09248bf,e6af7d42084352a39449e6d0a09b18cd,Sugar Cones,1,"{'#Attempt': 1, '#GlobalAttempt': 1, 'ActiveTime': 1.017008, 'InactiveTime': 0, 'CompletedLevels': 0}","{'ActiveTime': 1.017008, 'InactiveTime': 0, 'InteractionEvents': 0, 'CreateShape': 0, 'UsedFigures': {'cube': 0, 'pyramid': 0, 'ramp': 0, 'cylinder': 0, 'cone': 0, 'sphere': 0}, 'RotateShape': 0, 'MoveShape': 0, 'ScaleShape': 0, 'DeleteFigure': 0, 'RotateView': 0, 'Snapshots': 0, 'TimeStampSnapshots': [], 'CheckSolution': 0, 'Completed': False}"
Bear Market~1,d4fa4c2c02058f0323918427c09248bf,e6af7d42084352a39449e6d0a09b18cd,Bear Market,5,"{'#Attempt': 1, '#GlobalAttempt': 5, 'ActiveTime': 1804.4669500000002, 'InactiveTime': 219.280886, 'CompletedLevels': 3}","{'ActiveTime': 345.117281, 'InactiveTime': 54.261417, 'InteractionEvents': 142, 'CreateShape': 6, 'UsedFigures': {'cube': 0, 'pyramid': 0, 'ramp': 0, 'cylinder': 0, 'cone': 0, 'sphere': 6}, 'RotateShape': 0, 'MoveShape': 112, 'ScaleShape': 2, 'DeleteFigure': 0, 'RotateView': 3, 'Snapshots': 15, 'TimeStampSnapshots': [181.01, 200.88, 213.37, 223.44, 232.88, 252.53, 261.03, 279.02, 284.28, 292.32, 299.56, 353.82, 358.46, 393.39, 399.38], 'CheckSolution': 4, 'Completed': False}"
2. Separated Boxes~1,e475e17ea1c7251d27d011af6111af63,e6af7d42084352a39449e6d0a09b18cd,2. Separated Boxes,2,"{'#Attempt': 1, '#GlobalAttempt': 2, 'ActiveTime': 149.91393, 'InactiveTime': 0, 'CompletedLevels': 2}","{'ActiveTime': 82.27259499999998, 'InactiveTime': 0, 'InteractionEvents': 22, 'CreateShape': 2, 'UsedFigures': {'cube': 2, 'pyramid': 0, 'ramp': 0, 'cylinder': 0, 'cone': 0, 'sphere': 0}, 'RotateShape': 0, 'MoveShape': 7, 'ScaleShape': 0, 'DeleteFigure': 0, 'RotateView': 9, 'Snapshots': 0, 'TimeStampSnapshots': [], 'CheckSolution': 4, 'Completed': True}"
6. Stretch a Ramp~1,e475e17ea1c7251d27d011af6111af63,e6af7d42084352a39449e6d0a09b18cd,6. Stretch a Ramp,6,"{'#Attempt': 1, '#GlobalAttempt': 6, 'ActiveTime': 479.52201500000007, 'InactiveTime': 0, 'CompletedLevels': 6}","{'ActiveTime': 100.95842800000001, 'InactiveTime': 0, 'InteractionEvents': 21, 'CreateShape': 1, 'UsedFigures': {'cube': 0, 'pyramid': 0, 'ramp': 1, 'cylinder': 0, 'cone': 0, 'sphere': 0}, 'RotateShape': 0, 'MoveShape': 0, 'ScaleShape': 7, 'DeleteFigure': 0, 'RotateView': 12, 'Snapshots': 0, 'TimeStampSnapshots': [], 'CheckSolution': 1, 'Completed': True}"
7. Max 2 Boxes~1,e475e17ea1c7251d27d011af6111af63,e6af7d42084352a39449e6d0a09b18cd,7. Max 2 Boxes,7,"{'#Attempt': 1, '#GlobalAttempt': 7, 'ActiveTime': 554.8488130000001, 'InactiveTime': 0, 'CompletedLevels': 7}","{'ActiveTime': 75.326798, 'InactiveTime': 0, 'InteractionEvents': 14, 'CreateShape': 1, 'UsedFigures': {'cube': 1, 'pyramid': 0, 'ramp': 0, 'cylinder': 0, 'cone': 0, 'sphere': 0}, 'RotateShape': 0, 'MoveShape': 2, 'ScaleShape': 2, 'DeleteFigure': 0, 'RotateView': 8, 'Snapshots': 0, 'TimeStampSnapshots': [], 'CheckSolution': 1, 'Completed': True}"
3. Rotate a Pyramid~1,e475e17ea1c7251d27d011af6111af63,e6af7d42084352a39449e6d0a09b18cd,3. Rotate a Pyramid,3,"{'#Attempt': 1, '#GlobalAttempt': 3, 'ActiveTime': 262.879408, 'InactiveTime': 0, 'CompletedLevels': 3}","{'ActiveTime': 112.96547800000002, 'InactiveTime': 0, 'InteractionEvents': 34, 'CreateShape': 1, 'UsedFigures': {'cube': 0, 'pyramid': 1, 'ramp': 0, 'cylinder': 0, 'cone': 0, 'sphere': 0}, 'RotateShape': 19, 'MoveShape': 0, 'ScaleShape': 0, 'DeleteFigure': 0, 'RotateView': 6, 'Snapshots': 0, 'TimeStampSnapshots': [], 'CheckSolution': 8, 'Completed': True}"
Bird Fez~1,e475e17ea1c7251d27d011af6111af63,e6af7d42084352a39449e6d0a09b18cd,Bird Fez,11,"{'#Attempt': 1, '#GlobalAttempt': 11, 'ActiveTime': 1710.7383559999998, 'InactiveTime': 0, 'CompletedLevels': 9}","{'ActiveTime': 430.2770950000001, 'InactiveTime': 0, 'InteractionEvents': 128, 'CreateShape': 11, 'UsedFigures': {'cube': 6, 'pyramid': 2, 'ramp': 0, 'cylinder': 1, 'cone': 1, 'sphere': 1}, 'RotateShape': 16, 'MoveShape': 20, 'ScaleShape': 11, 'DeleteFigure': 6, 'RotateView': 47, 'Snapshots': 0, 'TimeStampSnapshots': [], 'CheckSolution': 5, 'Completed': False}"
8. Combine 2 Ramps~1,e475e17ea1c7251d27d011af6111af63,e6af7d42084352a39449e6d0a09b18cd,8. Combine 2 Ramps,8,"{'#Attempt': 1, '#GlobalAttempt': 8, 'ActiveTime': 1102.498191, 'InactiveTime': 0, 'CompletedLevels': 8}","{'ActiveTime': 547.6493779999998, 'InactiveTime': 0, 'InteractionEvents': 180, 'CreateShape': 7, 'UsedFigures': {'cube': 0, 'pyramid': 0, 'ramp': 7, 'cylinder': 0, 'cone': 0, 'sphere': 0}, 'RotateShape': 65, 'MoveShape': 32, 'ScaleShape': 0, 'DeleteFigure': 3, 'RotateView': 66, 'Snapshots': 2, 'TimeStampSnapshots': [367.56, 408.86], 'CheckSolution': 1, 'Completed': True}"
Pi Henge~1,e475e17ea1c7251d27d011af6111af63,e6af7d42084352a39449e6d0a09b18cd,Pi Henge,12,"{'#Attempt': 1, '#GlobalAttempt': 12, 'ActiveTime': 1767.6070929999998, 'InactiveTime': 0, 'CompletedLevels': 10}","{'ActiveTime': 56.86873700000001, 'InactiveTime': 0, 'InteractionEvents': 13, 'CreateShape': 3, 'UsedFigures': {'cube': 3, 'pyramid': 0, 'ramp': 0, 'cylinder': 0, 'cone': 0, 'sphere': 0}, 'RotateShape': 0, 'MoveShape': 4, 'ScaleShape': 5, 'DeleteFigure': 0, 'RotateView': 0, 'Snapshots': 0, 'TimeStampSnapshots': [], 'CheckSolution': 1, 'Completed': True}"
Sugar Cones~1,e475e17ea1c7251d27d011af6111af63,e6af7d42084352a39449e6d0a09b18cd,Sugar Cones,15,"{'#Attempt': 1, '#GlobalAttempt': 15, 'ActiveTime': 1892.528766, 'InactiveTime': 100.908011, 'CompletedLevels': 10}","{'ActiveTime': 0.7166440000000001, 'InactiveTime': 0, 'InteractionEvents': 0, 'CreateShape': 0, 'UsedFigures': {'cube': 0, 'pyramid': 0, 'ramp': 0, 'cylinder': 0, 'cone': 0, 'sphere': 0}, 'RotateShape': 0, 'MoveShape': 0, 'ScaleShape': 0, 'DeleteFigure': 0, 'RotateView': 0, 'Snapshots': 0, 'TimeStampSnapshots': [], 'CheckSolution': 0, 'Completed': False}"
Bear Market~1,e475e17ea1c7251d27d011af6111af63,e6af7d42084352a39449e6d0a09b18cd,Bear Market,14,"{'#Attempt': 1, '#GlobalAttempt': 14, 'ActiveTime': 1891.8121219999998, 'InactiveTime': 100.908011, 'CompletedLevels': 10}","{'ActiveTime': 7.144052, 'InactiveTime': 0, 'InteractionEvents': 0, 'CreateShape': 0, 'UsedFigures': {'cube': 0, 'pyramid': 0, 'ramp': 0, 'cylinder': 0, 'cone': 0, 'sphere': 0}, 'RotateShape': 0, 'MoveShape': 0, 'ScaleShape': 0, 'DeleteFigure': 0, 'RotateView': 0, 'Snapshots': 0, 'TimeStampSnapshots': [], 'CheckSolution': 0, 'Completed': False}"
Square Cross-Sections~1,e475e17ea1c7251d27d011af6111af63,e6af7d42084352a39449e6d0a09b18cd,Square Cross-Sections,10,"{'#Attempt': 1, '#GlobalAttempt': 10, 'ActiveTime': 1280.4612609999997, 'InactiveTime': 0, 'CompletedLevels': 9}","{'ActiveTime': 144.970905, 'InactiveTime': 0, 'InteractionEvents': 56, 'CreateShape': 5, 'UsedFigures': {'cube': 0, 'pyramid': 1, 'ramp': 1, 'cylinder': 1, 'cone': 1, 'sphere': 1}, 'RotateShape': 4, 'MoveShape': 6, 'ScaleShape': 24, 'DeleteFigure': 2, 'RotateView': 8, 'Snapshots': 0, 'TimeStampSnapshots': [], 'CheckSolution': 0, 'Completed': False}"
9. Scaling Round Objects~1,e475e17ea1c7251d27d011af6111af63,e6af7d42084352a39449e6d0a09b18cd,9. Scaling Round Objects,9,"{'#Attempt': 1, '#GlobalAttempt': 9, 'ActiveTime': 1135.4903559999998, 'InactiveTime': 0, 'CompletedLevels': 9}","{'ActiveTime': 32.99216499999999, 'InactiveTime': 0, 'InteractionEvents': 11, 'CreateShape': 2, 'UsedFigures': {'cube': 0, 'pyramid': 0, 'ramp': 0, 'cylinder': 1, 'cone': 1, 'sphere': 0}, 'RotateShape': 0, 'MoveShape': 3, 'ScaleShape': 3, 'DeleteFigure': 0, 'RotateView': 0, 'Snapshots': 0, 'TimeStampSnapshots': [], 'CheckSolution': 2, 'Completed': True}"
9. Scaling Round Objects~2,e475e17ea1c7251d27d011af6111af63,e6af7d42084352a39449e6d0a09b18cd,9. Scaling Round Objects,16,"{'#Attempt': 2, '#GlobalAttempt': 16, 'ActiveTime': 1896.5627579999998, 'InactiveTime': 100.908011, 'CompletedLevels': 10}","{'ActiveTime': 4.033992, 'InactiveTime': 0, 'InteractionEvents': 1, 'CreateShape': 1, 'UsedFigures': {'cube': 0, 'pyramid': 0, 'ramp': 0, 'cylinder': 1, 'cone': 0, 'sphere': 0}, 'RotateShape': 0, 'MoveShape': 0, 'ScaleShape': 0, 'DeleteFigure': 0, 'RotateView': 0, 'Snapshots': 0, 'TimeStampSnapshots': [], 'CheckSolution': 0, 'Completed': False}"
45-Degree Rotations~1,e475e17ea1c7251d27d011af6111af63,e6af7d42084352a39449e6d0a09b18cd,45-Degree Rotations,13,"{'#Attempt': 1, '#GlobalAttempt': 13, 'ActiveTime': 1884.6680699999997, 'InactiveTime': 100.908011, 'CompletedLevels': 10}","{'ActiveTime': 117.06097699999998, 'InactiveTime': 100.908011, 'InteractionEvents': 38, 'CreateShape': 5, 'UsedFigures': {'cube': 0, 'pyramid': 0, 'ramp': 4, 'cylinder': 0, 'cone': 0, 'sphere': 1}, 'RotateShape': 14, 'MoveShape': 0, 'ScaleShape': 0, 'DeleteFigure': 0, 'RotateView': 9, 'Snapshots': 0, 'TimeStampSnapshots': [], 'CheckSolution': 3, 'Completed': False}"
